Date,SARIMA,LSTM,Ridge,Prophet,RL_Best_Forecast,Model_Used
2024-01-01,57.4273351651299,56.907837,45.496387905316936,59.95617168010109,57.4273351651299,SARIMA
2024-02-01,64.85301239135522,62.13801,85.04718579226054,70.96968213391932,64.85301239135522,SARIMA
2024-03-01,94.15010869515986,79.86171,117.007962208693,94.17686509058188,94.15010869515986,SARIMA
2024-04-01,124.24583957907396,109.87052,141.3787171546142,118.32503175396629,109.87052,LSTM
2024-05-01,142.15488403847695,146.92209,158.15945063002414,146.50658109159437,158.15945063002414,Ridge
2024-06-01,172.45900993702378,180.50008,167.35016263492292,182.14279142505612,180.50008,LSTM
2024-07-01,202.67915820846912,196.9914,168.95085316931045,197.7912284779013,202.67915820846912,SARIMA
2024-08-01,193.1666128345812,187.45361,162.96152223318674,185.4242652909873,193.1666128345812,SARIMA
2024-09-01,139.60781868732212,149.04863,149.3821698265518,139.74047930865677,149.04863,LSTM
2024-10-01,114.14261305078983,109.06538,128.21279594940566,107.91210260895552,109.06538,LSTM
2024-11-01,73.65211553678154,73.14935,99.45340060174831,69.94566112769826,73.14935,LSTM
2024-12-01,64.64426595135232,58.378624,63.10398378357962,54.84325087409058,58.378624,LSTM
2025-01-01,58.16814465425581,56.74725,46.8560959175002,60.37754310922386,58.16814465425581,SARIMA
2025-02-01,64.94789747143061,63.46109,86.47148178571149,73.78487806607899,64.94789747143061,SARIMA
2025-03-01,99.37070411765995,85.91568,118.49684618341158,86.30663060844299,99.37070411765995,SARIMA
2025-04-01,136.0484365289147,116.05906,142.93218911060043,112.404296961747,116.05906,LSTM
2025-05-01,135.54667608866984,139.33727,159.77751056727806,138.6851354858,159.77751056727806,Ridge
2025-06-01,164.11549401901948,172.5525,169.03281055344448,173.97068209248144,172.5525,LSTM
2025-07-01,202.95213026746163,194.34329,170.69808906909964,192.36102248950988,202.95213026746163,SARIMA
2025-08-01,186.94709412877256,181.90477,164.77334611424362,179.03249936383952,186.94709412877256,SARIMA
2025-09-01,139.61134259267277,148.92558,151.25858168887632,135.19484872812944,148.92558,LSTM
2025-10-01,112.84673130603464,107.01744,130.1537957929978,100.1807677264801,107.01744,LSTM
2025-11-01,70.89814854236148,73.58981,101.45898842660812,66.27791658966719,73.58981,LSTM
2025-12-01,64.97501776833128,59.26874,65.17415958970713,49.177938528049374,59.26874,LSTM
2026-01-01,59.7948705862787,56.965202,48.31479346145127,55.54368745720801,59.7948705862787,SARIMA
2026-02-01,66.74200146209223,61.41943,87.99476731093023,70.4550922676106,66.74200146209223,SARIMA
2026-03-01,97.58397455979096,78.48205,120.08471968989797,80.42652773718656,97.58397455979096,SARIMA
2026-04-01,129.85564400186104,109.131615,144.58465059835447,105.855976137414,109.131615,LSTM
2026-05-01,139.07157617049947,143.42145,161.49456003629973,132.81540698455828,161.49456003629973,Ridge
2026-06-01,167.8256769840399,176.41241,170.8144480037338,165.18751167861203,176.41241,LSTM
2026-07-01,201.12868870939369,192.65372,172.54431450065664,188.91561020265164,201.12868870939369,SARIMA
2026-08-01,188.95469452893025,183.60611,166.68415952706823,171.97443129332734,188.95469452893025,SARIMA
2026-09-01,139.54721939944457,150.98438,153.2339830829686,127.8332088909526,150.98438,LSTM
2026-10-01,114.15094583473451,109.2771,132.19378516835775,91.83407307285096,109.2771,LSTM
2026-11-01,74.04203879864505,74.31272,103.56356578323572,59.85087875495709,74.31272,LSTM
2026-12-01,66.64409694448756,59.106197,67.3433249276024,42.87286369193887,59.106197,LSTM
2027-01-01,60.91306840056614,57.200386,49.87248053717013,47.88416438482224,60.91306840056614,SARIMA
2027-02-01,67.59458781618459,62.109005,89.6170423679167,62.9480880484711,67.59458781618459,SARIMA
2027-03-01,99.53663443719502,79.845375,121.77158272815208,81.10731636023291,99.53663443719502,SARIMA
2027-04-01,133.30687577231097,109.547386,146.33610161787627,103.8482732138801,109.547386,LSTM
2027-05-01,137.16501307809773,140.40477,163.3105990370892,133.4689812273668,163.3105990370892,Ridge
2027-06-01,165.08726555372374,173.16098,172.6950749857909,160.96440798915614,173.16098,LSTM
2027-07-01,200.4568869721135,190.43948,174.4895294639814,192.0251534077012,200.4568869721135,SARIMA
2027-08-01,186.5742763353823,181.74074,168.69396247166063,169.4205772566087,186.5742763353823,SARIMA
2027-09-01,139.5203922590241,151.17601,155.30837400882865,122.43025430759704,151.17601,LSTM
2027-10-01,114.05127193656072,110.210724,134.33276407548547,88.04522675176307,110.210724,LSTM
2027-11-01,73.996720486652,75.61918,105.76713267163107,55.43861186262078,75.61918,LSTM
2027-12-01,67.56508738730393,59.893,69.61147979726542,41.09918741708287,59.893,LSTM
2028-01-01,62.2707754491332,57.19929,51.52915714465672,42.1745063122714,62.2707754491332,SARIMA
2028-02-01,68.92170689159396,61.229534,91.33830695667098,54.80244052260976,68.92170689159396,SARIMA
2028-03-01,99.46829388774093,77.60189,123.557435298174,82.28896737487247,99.46829388774093,SARIMA
2028-04-01,131.5863358832956,107.48551,148.18654216916582,102.1108465457539,107.48551,LSTM
2028-05-01,138.17021565694867,140.5962,165.2256275696464,134.8251222754203,165.2256275696464,Ridge
2028-06-01,165.8180194535704,173.20782,174.6746914996158,166.18005468833516,173.20782,LSTM
2028-07-01,199.1951748954409,189.9178,176.5337339590739,186.31197529378863,199.1951748954409,SARIMA
2028-08-01,186.5676922090221,182.51927,170.80275494802083,169.4717157990341,186.5676922090221,SARIMA
2028-09-01,139.47459024240771,152.41254,157.4817544664565,122.2645392313352,152.41254,LSTM
2028-10-01,114.69417423219429,111.4839,136.57073251438098,91.64790761619922,111.4839,LSTM
2028-11-01,75.63368568378995,76.234695,108.06968909179425,52.18864814693777,76.234695,LSTM
2028-12-01,68.85690187569688,60.074654,71.9786241986962,38.36486290650984,60.074654,LSTM
2029-01-01,63.46756366090288,57.425987,53.28482328391107,42.57939289873595,63.46756366090288,SARIMA
2029-02-01,69.96480028653978,61.44762,93.158561077193,57.612203473290506,69.96480028653978,SARIMA
2029-03-01,100.46702752783828,77.64454,125.4422773999637,90.3007109528906,100.46702752783828,SARIMA
2029-04-01,132.6359208264788,106.83909,150.13597225222318,107.6766447911946,106.83909,LSTM
2029-05-01,137.61487431922637,138.86542,167.2396456339714,142.8882839798089,167.2396456339714,Ridge
2029-06-01,164.70141506528722,171.31316,176.75329754520843,169.48717608844274,171.31316,LSTM
2029-07-01,198.276637421626,188.49,178.6769279859342,196.778333913033,198.276637421626,SARIMA
2029-08-01,185.3099578764401,181.9316,173.01053695614877,174.5681676529786,185.3099578764401,SARIMA
2029-09-01,139.43995991135097,153.09543,159.7541244558521,123.45133543613882,153.09543,LSTM
2029-10-01,114.92922733514516,112.90245,138.9076904850442,95.40167985235536,112.90245,LSTM
2029-11-01,76.34207263113302,77.366455,110.47123504372516,54.25805785393256,77.366455,LSTM
2029-12-01,69.92026003569632,60.630898,74.44475813189473,44.195001703913,60.630898,LSTM
2030-01-01,64.71861929514222,57.502396,55.13947895493325,43.47904742117745,64.71861929514222,SARIMA
2030-02-01,71.13097867054846,61.116814,95.0778047294828,54.01919699778099,71.13097867054846,SARIMA
2030-03-01,100.87777399683254,76.73376,127.4261090335212,101.75572125767718,100.87777399683254,SARIMA
2030-04-01,132.19849172123676,105.65935,152.1843918670483,119.15506841332054,105.65935,LSTM
2030-05-01,137.89632151359564,138.02931,169.35265323006416,154.35637765705334,169.35265323006416,Ridge
2030-06-01,164.58711833239033,170.52765,178.93089312256885,178.7246106685903,170.52765,LSTM
2030-07-01,197.20065551398773,188.01862,180.91911154456227,210.6830466512612,197.20065551398773,SARIMA
2030-08-01,184.7438557217773,182.28653,175.31730849604452,185.54053673980863,184.7438557217773,SARIMA
2030-09-01,139.40032487199142,154.00763,162.1254839770155,131.99731530860254,154.00763,LSTM
2030-10-01,115.37326821453344,114.03208,141.34363798747526,105.08360304065816,114.03208,LSTM
2030-11-01,77.52185341776386,78.09145,112.9717705274238,63.74526931149688,78.09145,LSTM
2030-12-01,71.07689351019387,60.991337,77.00988159686113,55.92985381054463,60.991337,LSTM
2031-01-01,65.90912568102975,57.68457,57.0931241577232,51.73155903212759,65.90912568102975,SARIMA
2031-02-01,72.20249920255357,61.143467,97.0960379135404,58.013649831788,72.20249920255357,SARIMA
2031-03-01,101.5879783220438,76.41602,129.5089301988464,110.48726857283212,101.5879783220438,SARIMA
2031-04-01,132.55608071414903,104.79157,154.33180101364118,130.99847248705117,104.79157,LSTM
2031-05-01,137.7294864539349,136.67308,171.5646503579247,163.0617219297719,171.5646503579247,Ridge
2031-06-01,163.94739386226456,169.1218,181.20747823169705,188.34586800870755,169.1218,LSTM
2031-07-01,196.23514034820016,187.05557,183.2602846349581,221.85522113636543,196.23514034820016,SARIMA
2031-08-01,183.8276280611545,182.1798,177.72306956770802,196.83993854276952,183.8276280611545,SARIMA
2031-09-01,139.36433996667833,154.8577,164.59583302994662,143.95707951252766,154.8577,LSTM
2031-10-01,115.69580771736732,115.41341,143.87857502167407,115.14571391641974,115.41341,LSTM
2031-11-01,78.4230251193656,79.05964,115.57129554289028,76.70279813163953,79.05964,LSTM
2031-12-01,72.15482640674995,61.469566,79.67399459359518,68.0176203857856,61.469566,LSTM
2032-01-01,67.10115209768719,57.795925,59.145758892280895,63.38946648453202,67.10115209768719,SARIMA
2032-02-01,73.29655749478216,60.979465,99.21326062936576,67.92150608683922,73.29655749478216,SARIMA
2032-03-01,102.1221958415376,75.818016,131.69074089593943,111.70210208356488,102.1221958415376,SARIMA
2032-04-01,132.4854617539628,103.78163,156.57819969200185,129.28024811390236,103.78163,LSTM
2032-05-01,137.80321407149938,135.68813,173.87563701755303,164.45153052470545,173.87563701755303,Ridge
2032-06-01,163.6009720554625,168.16342,183.58305287259304,193.60808837936955,168.16342,LSTM
2032-07-01,195.23604744604944,186.53842,185.70044725712177,216.14742381614977,195.23604744604944,SARIMA
2032-08-01,183.11935603326597,182.38344,180.22782017113929,196.91712038626184,183.11935603326597,SARIMA
2032-09-01,139.3273497723015,155.68329,167.16517161464554,143.81107588078328,155.68329,LSTM
2032-10-01,116.0741587771039,116.55023,146.51250158764063,118.78885035405864,116.55023,LSTM
2032-11-01,79.44805025736368,79.96677,118.26981009012454,73.46057468961102,79.96677,LSTM
2032-12-01,73.2467217839496,61.912125,82.43709712209716,65.29879632095853,61.912125,LSTM
2033-01-01,68.2619411767444,57.94693,61.29738315860638,63.81664500834498,68.2619411767444,SARIMA
2033-02-01,74.3508008072442,60.928516,101.42947287695888,70.754977750334,74.3508008072442,SARIMA
2033-03-01,102.73554101518836,75.38303,133.9715411248002,113.41111814200046,102.73554101518836,SARIMA
2033-04-01,132.6423670201674,102.850426,158.9235879021303,135.7859594496151,102.850426,LSTM
2033-05-01,137.74825147757934,134.58534,176.28561320894912,166.21090742555052,176.28561320894912,Ridge
2033-06-01,163.10878692807475,166.9875,186.0576170452568,197.84605907555004,166.9875,LSTM
2033-07-01,194.28016426522947,185.81876,188.23959941105315,220.31826839551056,194.28016426522947,SARIMA
2033-08-01,182.31954877919057,182.46028,182.8315603063384,202.9516470954823,182.31954877919057,SARIMA
2033-09-01,139.29183396851988,156.5555,169.83349973111228,153.070366338072,156.5555,LSTM
2033-10-01,116.41342944939036,117.83532,149.245417685375,123.47582529379422,117.83532,LSTM
2033-11-01,80.38161654655624,81.113464,121.06731416912656,83.607577953137,81.113464,LSTM
2033-12-01,74.30337769134292,62.40978,85.29918918236677,72.07072035759717,62.40978,LSTM
2034-01-01,69.40955788317481,58.065235,63.54799695669962,72.79062086119846,69.40955788317481,SARIMA
2034-02-01,75.39911371624207,60.803417,103.74467465631976,81.04590866994772,75.39911371624207,SARIMA
2034-03-01,103.29151507595954,74.84982,136.35133088542875,108.37965597376576,103.29151507595954,SARIMA
2034-04-01,132.67533124884852,101.87489,161.3679656440265,134.82368616839216,101.87489,LSTM
2034-05-01,137.76252867301054,133.59663,178.79457893211298,161.18963912722828,178.79457893211298,Ridge
2034-06-01,162.7060049620721,165.98883,188.63117074968827,194.6316087178565,165.98883,LSTM
2034-07-01,193.3259105836115,185.27586,190.87774109675232,217.7403234994921,193.3259105836115,SARIMA
2034-08-01,181.58841398493277,182.62619,185.5342899733052,201.4769148256512,181.58841398493277,SARIMA
2034-09-01,139.2564477969583,157.38521,172.60081737934675,155.3060815349363,157.38521,LSTM
2034-10-01,116.76463793351944,119.0207,152.07732331487713,120.70377922796868,119.0207,LSTM
2034-11-01,81.33955670076334,82.20043,123.96380777989631,86.78746778391697,82.20043,LSTM
2034-12-01,75.35162970737598,62.88893,88.26027077440415,71.3578637287716,62.88893,LSTM
2035-01-01,70.53481596933493,58.197956,65.89760028656065,74.72990970236962,70.53481596933493,SARIMA
2035-02-01,76.42378607831465,60.714382,106.15886596744846,85.97582222832625,76.42378607831465,SARIMA
2035-03-01,103.86353543121513,74.36324,138.83011017782508,100.5066122102038,103.86353543121513,SARIMA
2035-04-01,132.77278679547032,100.91856,163.9113329176905,128.77021848371783,100.91856,LSTM
2035-05-01,137.7399429820543,132.55954,181.40253418704464,153.28733718101284,181.40253418704464,Ridge
2035-06-01,162.26638019585045,164.90083,191.30371398588755,186.34400443716825,164.90083,LSTM
2035-07-01,192.3951629629965,184.65361,193.61487231421927,212.3116465380894,192.3951629629965,SARIMA
2035-08-01,180.83974801099856,182.76839,188.33600917203972,194.87110592326016,180.83974801099856,SARIMA
2035-09-01,139.22189680971985,158.27188,175.46712455934895,150.75659233123466,158.27188,LSTM
2035-10-01,117.1005862151054,120.28985,155.00821847614702,112.85313686078,120.28985,LSTM
2035-11-01,82.26018952277677,83.36706,126.95929092243388,83.23722161639981,83.36706,LSTM
2035-12-01,76.3775465800746,63.378532,91.3203418982094,65.53811881966023,63.378532,LSTM
2036-01-01,71.6431286627586,58.309227,68.34619314818946,69.87221347461868,71.6431286627586,SARIMA
2036-02-01,77.4347570507207,60.59343,108.67204681034488,83.41420651150194,77.4347570507207,SARIMA
2036-03-01,104.4124918777344,73.836296,141.4078790019892,101.71552696188294,104.4124918777344,SARIMA
2036-04-01,132.8337587177818,99.94366,166.55368972312223,127.04197451800162,99.94366,LSTM
2036-05-01,137.7373654933143,131.56207,184.109478973744,154.67171206776197,184.109478973744,Ridge
2036-06-01,161.85740132836435,163.88435,194.07524675385463,191.6235765917739,163.88435,LSTM
2036-07-01,191.47578943732495,184.0988,196.450993063454,206.5701287564862,191.47578943732495,SARIMA
2036-08-01,180.11943897633165,182.93437,191.23671790254213,194.94510918025705,180.11943897633165,SARIMA
2036-09-01,139.18778776455886,159.13254,178.432421271119,150.61559775617525,159.13254,LSTM
2036-10-01,117.43600081362725,121.507416,158.03810316918472,116.50750698411518,121.507416,LSTM
2036-11-01,83.17698157086714,84.50552,130.05376359673917,79.98803606023861,84.50552,LSTM
2036-12-01,77.3890421700029,63.86172,94.4794025537824,62.80557331300072,63.86172,LSTM
2037-01-01,72.73207515847687,58.425053,70.893775541586,70.30698154794298,72.73207515847687,SARIMA
2037-02-01,78.42713724741179,60.492264,111.28421718500914,86.27362836844301,78.42713724741179,SARIMA
2037-03-01,104.9595894554318,73.32148,144.08463735792105,95.2727864091346,104.9595894554318,SARIMA
2037-04-01,132.9124054403099,98.96875,169.29503606032176,120.45052714607824,98.96875,LSTM
2037-05-01,137.72430689913824,130.54114,186.9154132922112,148.2779859750693,186.9154132922112,Ridge
2037-06-01,161.44271058177782,162.83,196.94576905358943,182.7530225639615,162.83,LSTM
2037-07-01,190.5738947101397,183.51616,199.38610334445647,202.5958520074203,190.5738947101397,SARIMA
2037-08-01,179.4025738534039,183.10342,194.23641616481223,187.8760345024957,179.4025738534039,SARIMA
2037-09-01,139.15431666698794,160.02913,181.4967075146568,143.2310355270082,160.02913,LSTM
2037-10-01,117.7631325706006,122.76889,161.16697739399015,108.0837061630038,122.76889,LSTM
2037-11-01,84.07238969663132,85.67107,133.24722580281227,73.49221946353411,85.67107,LSTM
2037-12-01,78.38231306612381,64.3329,97.73745274112316,56.47300190220087,64.3329,LSTM
2038-01-01,73.80342601288915,58.529182,73.54034746675035,62.63079883651108,73.80342601288915,SARIMA
2038-02-01,79.40397868816807,60.382587,113.9953770914411,78.61137171755382,79.40397868816807,SARIMA
2038-03-01,105.49369782166842,72.791176,146.8603852456207,92.22400169265676,105.49369782166842,SARIMA
2038-04-01,132.97972715996332,97.994026,172.13537192928908,116.68753665663765,97.994026,LSTM
2038-05-01,137.71710663228785,129.53719,189.8203371424462,145.23956493037574,189.8203371424462,Ridge
2038-06-01,161.04161906053048,161.80586,199.91528088509205,176.7282722051092,161.80586,LSTM
2038-07-01,189.6858145239595,182.95837,202.42020315722672,202.01051801100755,189.6858145239595,SARIMA
2038-08-01,178.7021971040653,183.2756,197.33510395885017,183.5973910543434,178.7021971040653,SARIMA
2038-09-01,139.12136390793466,160.90904,184.6599832899624,137.30485507075298,160.90904,LSTM
2038-10-01,118.0862777835252,124.00949,164.39484115056337,102.50248626293444,124.00949,LSTM
2038-11-01,84.9562074107461,86.83069,136.53967754065314,68.51286759148817,86.83069,LSTM
2038-12-01,79.35982949139868,64.79567,101.09449246023166,52.95883719941541,64.79567,LSTM
2039-01-01,74.85669718382077,58.63532,76.28590892368246,56.404655733522745,74.85669718382077,SARIMA
2039-02-01,80.36406931489095,60.27438,116.8055265296409,70.4143497584193,80.36406931489095,SARIMA
2039-03-01,106.02101576439571,72.26443,149.73512266508814,91.61926280059522,106.02101576439571,SARIMA
2039-04-01,133.05129969477258,97.03854,175.07469733002415,116.10778700259958,97.03854,LSTM
2039-05-01,137.70700211226867,128.52507,192.8242505244489,144.60645211255192,192.8242505244489,Ridge
2039-06-01,160.64360007905043,160.76894,202.98378224836244,173.90625629199275,160.76894,LSTM
2039-07-01,188.81312769001408,182.3931,205.5532925017648,203.86176434729344,188.81312769001408,SARIMA
2039-08-01,178.01101160705284,183.45293,200.53278128465587,182.46468163419743,178.01101160705284,SARIMA
2039-09-01,139.0889793021179,161.8049,187.9222485970357,134.7427961250922,161.8049,LSTM
2039-10-01,118.40327353528316,125.2657,167.7216944389044,100.121261039739,125.2657,LSTM
2039-11-01,85.82356820206228,88.05827,139.9311188102618,66.95458940655428,88.05827,LSTM
2039-12-01,80.32069157794415,65.2598,104.55052171110792,52.61761139220452,65.2598,LSTM
2040-01-01,75.89260545393138,58.736416,79.13045991238235,53.53415810035122,75.89260545393138,SARIMA
2040-02-01,81.3084757389128,60.157784,119.71466549960844,65.04089942227718,81.3084757389128,SARIMA
2040-03-01,106.53844909899924,71.72826,152.7088496163233,92.82341515648156,106.53844909899924,SARIMA
2040-04-01,133.1188040329164,96.07856,178.11301226252698,114.35928086905164,96.07856,LSTM
2040-05-01,137.69868650953896,127.517006,195.9271534382194,145.98654965435853,195.9271534382194,Ridge
2040-06-01,160.25412411406245,159.74112,206.1512731434006,179.1929376552592,159.74112,LSTM
2040-07-01,187.95460893067784,181.83403,208.78537137807055,198.0876824675512,187.95460893067784,SARIMA
2040-08-01,177.3326292105233,183.62778,203.8294481422293,182.52526372946133,177.3326292105233,SARIMA
2040-09-01,139.05712208403068,162.69333,191.2835034358768,134.58433058821927,162.69333,LSTM
2040-10-01,118.7154169781889,126.51708,171.14753725901312,103.77662227344118,126.51708,LSTM
2040-11-01,86.67745754852372,89.2869,143.42154961163826,63.675961717730594,89.2869,LSTM
2040-12-01,81.265798909064,65.72511,108.10554049375202,49.86110186845686,65.72511,LSTM
