date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,windspeed_10m_max,temp_anomaly,aridity_index,water_balance,cumulative_water_balance,temp_rolling_12m,precip_rolling_12m
2009-02-01,10.107142857142858,14.492857142857144,6.382142857142857,20.5,2.3592857142857144,13.858928571428573,21.5,-7.719200755214381,0.11452843273231622,18.140714285714285,4068.3116031039776,17.12822964669739,765.4000000000001
2009-03-01,11.82258064516129,16.88064516129032,7.264516129032257,59.9,2.86741935483871,18.411612903225805,19.80322580645161,-6.003762967195948,0.04779032258064517,57.03258064516129,4125.344183749139,17.04812211981567,775.1
2009-04-01,13.516666666666667,17.766666666666666,9.693333333333333,80.1,3.2796666666666665,20.89,19.59,-4.309676945690571,0.040893599334995846,76.82033333333332,4202.164517082472,16.876455453149003,835.2
2009-05-01,19.274193548387096,24.42258064516129,14.035483870967743,31.7,5.022903225806452,25.917096774193546,17.6,1.4478499360298578,0.1579529316291337,26.677096774193547,4228.841613856665,17.014358678955453,799.0
2009-06-01,23.540000000000003,29.25,17.533333333333335,0.0,6.248333333333333,28.361,17.62,5.713656387642764,62.48333333333333,-6.248333333333333,4222.593280523332,17.175469790066565,785.6999999999999
2009-07-01,26.990322580645163,32.561290322580646,21.258064516129032,0.9,6.259354838709677,27.13,16.03548387096774,9.163978968287925,6.259354838709677,-5.3593548387096765,4217.233925684623,17.26740527393753,786.2
2009-08-01,26.13225806451613,31.361290322580647,21.241935483870968,3.7,5.526451612903226,23.845806451612905,18.30322580645161,8.305914452158891,1.4543293718166383,-1.8264516129032256,4215.40747407172,17.28891065028162,780.2
2009-09-01,21.823333333333334,26.290000000000003,18.10666666666667,81.9,3.853333333333333,18.483666666666668,17.773333333333333,3.996989720976096,0.046991869918699185,78.04666666666667,4293.454140738387,17.164466205837176,796.9
2009-10-01,18.77741935483871,23.793548387096774,14.596774193548388,24.9,3.0703225806451617,14.998064516129032,15.709677419354838,0.9510757424814713,0.12281290322580647,21.829677419354837,4315.283818157742,17.14403609831029,715.9000000000001
2009-11-01,15.733333333333333,20.953333333333333,11.996666666666666,56.199999999999996,2.5203333333333333,11.122000000000002,19.073333333333334,-2.093010279023906,0.04476613380698639,53.67966666666666,4368.963484824409,17.35681387608807,623.1999999999999
2009-12-01,13.093548387096773,17.419354838709676,9.603225806451613,106.2,1.9258064516129034,8.166129032258064,22.73225806451613,-4.732795225260466,0.018116711680271905,104.2741935483871,4473.237678372796,17.608426779313877,588.0
2010-01-01,11.429032258064517,15.029032258064515,8.264516129032257,78.0,1.8074193548387096,9.008387096774193,25.86774193548387,-6.397311354292722,0.02314237330139193,76.19258064516129,4549.430259017957,17.68665258576549,544.0
2010-02-01,12.528571428571428,16.428571428571427,8.928571428571429,82.3,2.351785714285714,11.5175,23.95,-5.29777218378581,0.02854108876560333,79.94821428571429,4629.378473303671,17.888438300051202,605.8
2010-03-01,12.887096774193548,17.116129032258065,9.064516129032258,80.0,2.7393548387096773,16.926774193548386,20.700000000000003,-4.93924683816369,0.034199186500745035,77.26064516129033,4706.639118464961,17.97714797747056,625.9
2010-04-01,15.193333333333333,19.52,11.023333333333333,48.4,3.2853333333333334,20.552666666666667,17.876666666666665,-2.633010279023905,0.06773883161512027,45.114666666666665,4751.753785131627,18.11687019969278,594.1999999999999
2010-05-01,17.009677419354837,21.53548387096774,12.448387096774193,39.9,4.219354838709678,23.57774193548387,19.98709677419355,-0.8166661930024013,0.10548387096774195,35.68064516129032,4787.434430292918,17.928160522273426,602.4000000000001
2010-06-01,21.240000000000002,26.346666666666668,15.826666666666666,6.4,5.483333333333333,27.054,18.673333333333336,3.4136563876427637,0.8435897435897436,0.916666666666667,4788.3510969595845,17.736493855606756,608.8000000000001
2010-07-01,25.796774193548387,31.46451612903226,19.932258064516127,0.0,6.47516129032258,27.389032258064514,19.438709677419357,7.970430581191149,64.75161290322579,-6.47516129032258,4781.875935669262,17.637031490015364,607.9
2010-08-01,25.248387096774195,30.551612903225806,20.419354838709676,35.4,5.377419354838709,23.82903225806452,17.761290322580646,7.422043484416957,0.15147660154475237,30.02258064516129,4811.898516314423,17.563375576036865,639.6
2010-09-01,22.616666666666667,27.740000000000002,18.083333333333332,21.7,4.354333333333333,19.46966666666667,17.863333333333333,4.790323054309429,0.19974006116207949,17.345666666666666,4829.2441829810905,17.629486687147978,579.4
2010-10-01,18.451612903225808,23.338709677419356,14.67741935483871,110.6,2.9596774193548385,14.165806451612903,18.874193548387098,0.6252692908685695,0.026736020048372527,107.64032258064516,4936.884505561736,17.60233614951357,665.0999999999999
2010-11-01,14.22,17.366666666666667,11.57,125.9,1.898,8.753333333333334,22.44333333333333,-3.6063436123572377,0.015063492063492064,124.00200000000001,5060.886505561736,17.476225038402458,734.8
2010-12-01,11.580645161290322,15.98709677419355,8.190322580645162,74.1,1.8867741935483873,8.460645161290321,20.58709677419355,-6.245698451066916,0.025428223632727596,72.2132258064516,5133.099731368187,17.350149769585254,702.6999999999999
2011-01-01,10.619354838709677,14.925806451612903,7.27741935483871,59.6,1.4967741935483871,9.136451612903226,17.83225806451613,-7.206988773647561,0.025071594531798778,58.10322580645161,5191.202957174639,17.28267665130568,684.3
2011-02-01,10.217857142857143,14.235714285714286,6.664285714285714,125.80000000000001,1.904642857142857,12.171785714285715,20.00357142857143,-7.608486469500095,0.015128219675479405,123.89535714285715,5315.098314317496,17.09011712749616,727.8
2011-03-01,12.870967741935484,17.532258064516128,8.874193548387098,56.0,2.98,18.06709677419355,20.38064516129032,-4.955375870421754,0.05311942959001782,53.02,5368.118314317497,17.088773041474656,703.8
2011-04-01,16.386666666666667,21.54,11.496666666666666,87.6,3.8303333333333334,22.151333333333334,19.503333333333334,-1.4396769456905716,0.04367540858988978,83.76966666666667,5451.887980984164,17.1882174859191,743.0
2011-05-01,18.664516129032258,23.20967741935484,14.174193548387096,66.8,4.296129032258064,23.38258064516129,18.82903225806452,0.8381725166750194,0.06421717537007571,62.50387096774193,5514.391851951906,17.32612071172555,769.9
2011-06-01,21.58,26.209999999999997,16.71333333333333,30.299999999999997,5.068333333333333,26.142999999999997,15.846666666666666,3.75365638764276,0.16672149122807017,25.231666666666662,5539.623518618572,17.354454045058883,793.8
2011-07-01,25.806451612903224,31.038709677419355,20.48709677419355,1.4,6.1,26.649032258064516,19.09032258064516,7.980108000545986,4.066666666666666,-4.699999999999999,5534.923518618572,17.355260496671786,795.1999999999999
2011-08-01,26.53548387096774,32.42580645161291,20.81935483870968,0.0,6.007741935483871,24.830645161290324,18.203225806451613,8.709140258610503,60.07741935483871,-6.007741935483871,5528.915776683089,17.462518561187917,759.8
2011-09-01,23.223333333333336,28.46333333333333,18.403333333333332,11.1,4.507000000000001,20.107333333333333,18.873333333333335,5.396989720976098,0.40241071428571434,6.592999999999999,5535.508776683088,17.51307411674347,749.2
2011-10-01,19.396774193548385,24.638709677419353,15.129032258064516,64.2,3.1729032258064516,14.900645161290322,16.73548387096774,1.5704305811911468,0.049345306777705315,61.02709677419355,5596.535873457282,17.591837557603686,702.8000000000001
2011-11-01,15.29,19.36,12.196666666666665,107.2,2.061,9.678333333333335,19.526666666666664,-2.536343612357239,0.019207828518173344,105.13900000000001,5701.674873457282,17.681004224270353,684.1
2011-12-01,11.803225806451612,15.638709677419355,8.674193548387096,51.9,1.6096774193548387,8.653225806451612,17.33225806451613,-6.023117805905626,0.03095533498759305,50.29032258064516,5751.965196037927,17.699552611367128,661.9
2012-01-01,9.948387096774193,14.403225806451612,6.254838709677419,38.9,1.6251612903225807,10.361935483870969,16.83225806451613,-7.877956515583046,0.04167080231596361,37.27483870967742,5789.240034747604,17.643638632872506,641.2
2012-02-01,7.06551724137931,11.196551724137931,3.3344827586206898,167.0,1.729655172413793,12.971034482758622,18.351724137931036,-10.760826370977927,0.010351018386677397,165.2703448275862,5954.51037957519,17.380943641082684,682.4000000000001
2012-03-01,12.119354838709677,16.906451612903226,8.009677419354839,76.6,2.6193548387096777,17.878709677419355,16.845161290322583,-5.706988773647561,0.034150649787609885,73.98064516129031,6028.4910247364805,17.318309232480534,703.0
2012-04-01,14.55,18.69333333333333,10.606666666666666,127.6,3.616,21.788333333333334,21.683333333333334,-3.2763436123572376,0.028316366483946753,123.984,6152.475024736481,17.16525367692498,743.0
2012-05-01,18.36774193548387,23.53548387096774,13.096774193548388,28.0,4.711935483870968,25.949354838709677,18.096774193548388,0.5413983231266322,0.16768453679256112,23.288064516129033,6175.76308925261,17.140522494129282,704.1999999999999
2012-06-01,24.45,30.206666666666667,18.64,0.8,6.027666666666667,27.290000000000003,18.05,6.623656387642761,6.6974074074074075,-5.227666666666667,6170.535422585944,17.379689160795945,674.6999999999999
2012-07-01,25.65806451612903,31.029032258064515,20.193548387096776,0.0,6.255483870967742,27.20451612903226,18.270967741935483,7.831720903771792,62.55483870967742,-6.255483870967742,6164.279938714976,17.367323569398096,673.3
2012-08-01,28.18064516129032,34.29354838709677,22.103225806451615,4.5,6.1006451612903225,24.638387096774192,15.670967741935485,10.354301548933083,1.326227208976157,-1.6006451612903225,6162.679293553686,17.504420343591644,677.8
2012-09-01,23.33,28.6,18.663333333333334,11.6,4.366666666666666,18.752666666666666,18.60666666666667,5.50365638764276,0.3732193732193732,7.233333333333333,6169.9126268870195,17.513309232480534,678.3
2012-10-01,20.345161290322583,25.519354838709678,16.09032258064516,89.9,3.4935483870967743,14.910645161290324,17.870967741935484,2.5188176779653446,0.03881720430107527,86.40645161290323,6256.319078499922,17.59234149054505,704.0
2012-11-01,15.656666666666666,19.73,12.45,113.4,1.8523333333333334,9.124666666666666,19.946666666666665,-2.169676945690572,0.016320117474302495,111.54766666666667,6367.866745166589,17.622897046100604,710.2
2012-12-01,12.09032258064516,16.206451612903226,8.887096774193548,26.8,1.6358064516129032,8.626774193548387,18.125806451612902,-5.7360210317120774,0.060810648758843976,25.164193548387097,6393.0309387149755,17.6468217772834,685.1
2013-01-01,11.19032258064516,14.848387096774195,8.33548387096774,133.6,1.854516129032258,9.193870967741935,26.493548387096773,-6.636021031712078,0.013870726469949576,131.74548387096775,6524.776422585943,17.750316400939315,779.8
2013-02-01,9.942857142857141,13.739285714285714,6.610714285714286,108.0,2.242857142857143,12.357857142857142,25.057142857142857,-7.883486469500097,0.020747984670278843,105.75714285714285,6630.5335654430855,17.99009472606247,720.8
2013-03-01,13.870967741935484,17.4258064516129,10.63225806451613,91.8,3.0716129032258066,16.71677419354839,27.870967741935484,-3.9553758704217543,0.03342342658569975,88.72838709677418,6719.2619525398595,18.136062467997952,736.0
2013-04-01,14.876666666666667,19.220000000000002,10.803333333333335,66.4,3.566333333333333,21.667666666666666,20.203333333333333,-2.9496769456905714,0.053629072681704255,62.83366666666667,6782.095619206526,18.163284690220173,674.8000000000001
2013-05-01,16.45483870967742,20.4,12.37741935483871,157.2,3.7593548387096773,22.614838709677418,20.18064516129032,-1.371504902679817,0.023899267887537684,153.44064516129032,6935.536264367816,18.003876088069635,804.0
2013-06-01,19.863333333333333,24.93,14.65,0.5,5.381,28.29733333333333,20.293333333333333,2.036989720976095,8.968333333333334,-4.881,6930.655264367816,17.621653865847414,803.7
2013-07-01,24.529032258064515,29.74516129032258,19.219354838709677,1.1,5.761290322580645,26.83258064516129,18.37741935483871,6.702688645707276,4.801075268817203,-4.661290322580644,6925.9939740452355,17.527567844342038,804.8000000000001
2013-08-01,25.293548387096774,30.783870967741933,20.003225806451614,14.5,5.651612903225806,24.326129032258066,19.212903225806453,7.467204774739535,0.3870967741935484,8.848387096774193,6934.842361142009,17.286976446492574,814.8000000000001
2013-09-01,22.803333333333335,27.323333333333334,18.986666666666668,30.5,3.9306666666666668,18.595333333333333,17.873333333333335,4.976989720976096,0.12845315904139434,26.569333333333333,6961.411694475342,17.243087557603687,833.7
2013-10-01,21.95483870967742,27.23225806451613,17.806451612903224,31.6,3.356129032258065,14.576774193548387,16.099999999999998,4.128495097320183,0.10587157830467081,28.243870967741938,6989.655565443084,17.377227342549926,775.4
2013-11-01,13.76,16.96,11.063333333333333,138.79999999999998,1.963666666666667,9.313666666666668,21.783333333333335,-4.0663436123572385,0.014137269018478525,136.83633333333333,7126.491898776418,17.21917178699437,800.8
2013-12-01,10.80967741935484,15.080645161290322,7.377419354838709,49.2,1.4358064516129032,8.206129032258064,15.97741935483871,-7.016666193002399,0.02912386311588039,47.7641935483871,7174.256092324805,17.11245135688684,823.2
2014-01-01,12.138709677419355,16.09032258064516,9.151612903225805,66.39999999999999,1.8925806451612903,9.209354838709677,23.283870967741933,-5.6876339349378835,0.028459859325733694,64.5074193548387,7238.763511679644,17.191483614951355,756.0
2014-02-01,12.49642857142857,16.589285714285715,8.775,70.3,2.4610714285714286,13.366428571428571,23.714285714285715,-5.329915040928668,0.03495840097402598,67.83892857142857,7306.602440251072,17.404281233998976,718.3
2014-03-01,12.148387096774194,16.10967741935484,8.33548387096774,130.2,2.790645161290323,17.42258064516129,21.4,-5.677956515583045,0.021417077216349372,127.40935483870966,7434.011795089782,17.2607328469022,756.7
2014-04-01,16.523333333333333,21.703333333333333,11.463333333333333,7.4,4.359666666666667,23.688333333333333,19.5,-1.3030102790239049,0.5812888888888889,3.0403333333333338,7437.052128423115,17.397955069124425,697.6999999999999
2014-05-01,17.938709677419357,23.041935483870965,12.774193548387096,32.7,4.79258064516129,26.245806451612903,18.687096774193545,0.11236606506211899,0.14611526357199053,27.907419354838712,7464.959547777954,17.521610983102917,573.1999999999999
2014-06-01,21.886666666666667,26.84,16.52,53.7,5.399,26.565333333333335,18.23,4.060323054309428,0.10035315985130111,48.301,7513.260547777954,17.690222094214032,626.4
2014-07-01,24.84193548387097,30.316129032258065,18.951612903225808,0.0,6.1899999999999995,27.265483870967742,17.322580645161292,7.015591871513731,61.89999999999999,-6.1899999999999995,7507.070547777955,17.716297363031234,625.3
2014-08-01,25.82903225806452,31.490322580645163,20.43548387096774,1.0,5.685483870967742,25.13290322580645,16.606451612903225,8.00268864570728,5.168621700879765,-4.685483870967742,7502.385063906987,17.760921018945215,611.8
2014-09-01,25.06,30.366666666666667,20.273333333333333,9.100000000000001,4.566333333333334,19.49233333333333,16.74,7.23365638764276,0.4963405797101449,4.533666666666668,7506.918730573653,17.94897657450077,590.4
2014-10-01,20.43548387096774,26.116129032258065,15.816129032258065,48.800000000000004,3.2841935483870968,15.03709677419355,15.406451612903227,2.609140258610502,0.06716142225740483,45.51580645161291,7552.434537025266,17.82236367127496,607.5999999999999
2014-11-01,16.793333333333333,21.293333333333333,13.4,63.7,2.625,10.040666666666668,20.13,-1.0330102790239053,0.04114420062695925,61.075,7613.509537025266,18.07514144905274,532.5
2014-12-01,11.36774193548387,14.648387096774194,8.764516129032257,119.5,1.5806451612903225,7.8109677419354835,20.95483870967742,-6.458601676873368,0.013216096666307044,117.91935483870968,7731.428891863975,18.121646825396827,602.8
2015-01-01,9.983870967741936,14.238709677419354,6.670967741935484,85.5,1.6406451612903226,9.337419354838708,20.061290322580643,-7.842472644615302,0.01916641543563461,83.85935483870968,7815.288246702685,17.942076932923708,621.9
2015-02-01,9.928571428571429,13.114285714285714,7.007142857142857,127.2,1.9575,11.450714285714286,24.82857142857143,-7.8977721837858095,0.015377062058130402,125.2425,7940.530746702685,17.72808883768561,678.8
2015-03-01,12.48709677419355,17.283870967741933,8.064516129032258,58.8,2.914516129032258,18.108064516129033,17.358064516129033,-5.339246838163689,0.04948244701243223,55.88548387096774,7996.416230573653,17.756314644137227,607.4
2015-04-01,16.15,21.37,11.42,4.300000000000001,4.266666666666667,24.172666666666665,19.993333333333332,-1.6763436123572397,0.9696969696969696,0.0333333333333341,7996.449563906986,17.725203533026114,604.3000000000001
2015-05-01,19.529032258064515,24.961290322580645,13.935483870967742,13.3,5.03258064516129,25.587741935483873,18.85483870967742,1.7026886457072763,0.37556571978815595,8.267419354838712,8004.716983261826,17.857730414746545,584.9
2015-06-01,22.740000000000002,28.196666666666665,16.89,5.2,6.010000000000001,27.608999999999998,18.983333333333334,4.913656387642764,1.1339622641509435,-0.8100000000000005,8003.906983261825,17.928841525857653,536.4000000000001
2015-07-01,27.4741935483871,33.79677419354839,20.687096774193545,0.0,6.847096774193548,27.373225806451615,18.0,9.64784993602986,68.47096774193548,-6.847096774193548,7997.059886487632,18.148196364567333,536.4000000000001
2015-08-01,27.09032258064516,32.28064516129032,22.287096774193547,0.6000000000000001,5.73258064516129,23.94161290322581,18.496774193548386,9.263978968287923,8.189400921658985,-5.1325806451612905,7991.927305842471,18.253303891449054,536.0
2015-09-01,23.06,27.636666666666667,19.133333333333333,20.7,4.092666666666667,18.304333333333332,18.45,5.23365638764276,0.19676282051282054,16.607333333333333,8008.534639175804,18.086637224782386,547.6
2015-10-01,19.716129032258067,24.351612903225806,16.070967741935483,105.7,2.8629032258064515,13.903225806451612,15.458064516129031,1.8897854199008286,0.027059576803463627,102.83709677419355,8111.371735949998,18.026690988223248,604.5
2015-11-01,14.646666666666667,19.113333333333333,11.01,39.5,1.9716666666666667,10.815,15.096666666666666,-3.179676945690572,0.049789562289562286,37.528333333333336,8148.9000692833315,17.84780209933436,580.3
2015-12-01,11.961290322580645,18.083870967741937,7.761290322580645,0.1,1.5980645161290323,9.554516129032258,11.593548387096773,-5.8650532897765935,7.990322580645161,-1.4980645161290322,8147.402004767203,17.897264464925755,460.9
2016-01-01,12.764516129032257,17.36774193548387,8.935483870967742,67.9,2.0138709677419353,9.688064516129032,20.103225806451615,-5.061827483324981,0.029615749525616696,65.88612903225807,8213.28813379946,18.12898489503328,443.29999999999995
2016-02-01,12.720689655172412,16.786206896551725,9.4,90.5,2.5531034482758623,12.680000000000001,25.63103448275862,-5.105653957184826,0.028179949760219234,87.94689655172414,8301.235030351185,18.361661413916696,406.6
2016-03-01,12.09032258064516,16.34516129032258,8.170967741935485,141.7,2.7590322580645164,17.24451612903226,20.080645161290324,-5.7360210317120774,0.01945720915419264,138.94096774193548,8440.17599809312,18.328596897787666,489.5
2016-04-01,14.926666666666668,19.476666666666667,10.753333333333334,58.0,3.478666666666667,21.705666666666666,18.123333333333335,-2.8996769456905707,0.05987378083763626,54.52133333333333,8494.697331426454,18.22665245334322,543.2
